X,Y,Shift,Age,Primary_fur_color,Location,Ground_Sighting_Measure,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from,Day,Plot_number,Section
-73.965796978969,40.7760402842845,PM,Adult,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,False,False,False,True,False,8,15,H
-73.9679336341793,40.7754186579647,PM,Adult,Gray,Ground Plane,0,False,False,True,False,False,False,False,False,False,False,False,False,False,13,14,G
-73.9761107065353,40.769642060286,AM,Adult,Cinnamon,Above Ground,30,False,False,False,False,True,False,False,False,False,False,False,False,False,20,5,D
-73.9771614686616,40.7709677983247,AM,Adult,Cinnamon,Above Ground,10,True,False,True,True,False,False,False,False,False,False,False,True,False,6,5,C
-73.9510747586301,40.7973106833951,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,19,42,H
-73.9598015842806,40.7973522744237,PM,Adult,Gray,Above Ground,5,False,False,True,False,False,False,False,False,False,False,False,True,False,13,38,A
-73.9718729101676,40.7703692621371,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,18,7,G
-73.9638774579549,40.7913532129148,AM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,True,True,False,True,False,10,31,A
-73.9679538163341,40.7837103696906,AM,Juvenile,Cinnamon,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,False,True,13,22,C
-73.9564724104048,40.7936055508162,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,12,36,F
-73.9770824412252,40.7709961309457,AM,Adult,Gray,Above Ground,15,False,False,True,False,False,False,False,False,False,False,False,True,False,6,5,C
-73.9677646187171,40.7746492806333,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,10,13,H
-73.9710760196868,40.7725506006789,PM,Juvenile,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,True,False,False,True,19,10,F
-73.9711298491132,40.7676902603543,PM,Adult,Black,Above Ground,15,False,False,True,True,False,False,False,False,True,False,False,False,False,8,5,I
-73.9702755805141,40.7783547795222,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,10,16,D
-73.9638837160341,40.7809747900833,AM,Adult,Gray,Above Ground,5,False,True,True,False,False,False,False,False,False,False,False,False,False,14,21,G
-73.968367485157,40.7838472644815,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,False,False,14,22,B
-73.9772576561244,40.7679895093963,AM,Adult,Cinnamon,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,True,False,False,6,3,D
-73.9519639918804,40.7949911702392,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,7,39,H
-73.9754270368984,40.7702411502308,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,20,6,D
-73.9712327308512,40.7748702909218,PM,Juvenile,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,True,False,18,12,E
-73.9712318712643,40.7773053099657,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,False,False,19,14,D
-73.9761209945419,40.7682404528903,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,8,3,E
-73.967181612203,40.7787752287055,PM,Adult,Gray,Above Ground,35,False,False,True,True,False,False,False,False,False,False,False,False,False,20,17,F
-73.9665709146738,40.7839384318554,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,12,22,D
-73.9770273553525,40.7732399463626,AM,Juvenile,Gray,Above Ground,3,True,True,True,True,False,False,False,False,False,False,True,False,False,13,8,A
-73.9737091707831,40.7713732567512,AM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,False,False,6,7,E
-73.9520592496349,40.7975076299811,PM,Adult,Cinnamon,Above Ground,4,True,False,False,False,False,False,False,False,False,False,False,False,True,14,42,G
-73.963842266151,40.7887340867773,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,6,28,C
-73.9775681731459,40.7676421190309,AM,Adult,Gray,Above Ground,100,False,False,True,False,False,False,False,False,False,False,False,False,False,7,2,D
-73.9598155300913,40.7905887826983,AM,Adult,Black,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,7,32,E
-73.9728660779622,40.7753294525644,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,13,12,C
-73.972416242971,40.7714260236636,PM,Adult,Gray,Above Ground,6,False,False,False,False,False,False,False,False,False,False,False,False,False,12,8,F
-73.9731498064872,40.7659963196581,AM,Adult,Gray,Ground Plane,0,False,True,True,False,False,False,False,False,False,False,True,False,False,6,2,H
-73.9527808174534,40.7924167234441,AM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,False,True,17,36,I
-73.9624184586031,40.7921524868211,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,True,True,True,17,32,B
-73.9568343093228,40.7949401350882,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,6,37,E
-73.9741401377844,40.7758134257881,AM,Adult,Gray,Ground Plane,0,False,True,False,False,False,False,False,False,True,False,False,True,False,7,12,B
-73.9753574279936,40.7683211694257,PM,Adult,Gray,Ground Plane,0,False,False,True,False,False,False,False,False,False,False,False,False,True,8,4,E
-73.9737266070919,40.7786338379896,PM,Adult,Gray,Ground Plane,0,False,False,True,False,False,False,False,False,False,False,False,False,True,14,14,A
-73.967895656898,40.7767409597341,PM,Adult,Gray,Above Ground,3,True,False,False,False,False,False,False,False,False,False,False,False,True,10,15,F
-73.9760942252437,40.7742035674209,PM,Juvenile,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,True,False,13,9,B
-73.9758464905133,40.7725957408841,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,True,False,False,True,False,13,8,C
-73.9767080512177,40.7717708794221,PM,Adult,Gray,Ground Plane,0,True,True,False,False,True,False,False,False,False,False,False,False,False,17,6,B
-73.9760256477558,40.7703573131398,AM,Adult,Gray,Ground Plane,0,False,False,True,False,True,False,False,False,False,False,False,False,False,20,5,D
-73.9593126695714,40.797533370163,AM,Adult,Gray,Above Ground,10,False,False,False,False,False,True,False,False,False,False,False,False,False,18,39,B
-73.9590236602085,40.7982632456866,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,True,False,False,True,True,10,40,A
-73.9754778808471,40.7685619029765,AM,Adult,Gray,Above Ground,7,False,False,True,False,False,False,False,False,False,False,False,True,False,20,4,E
-73.9597648775789,40.7903443029725,AM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,False,True,7,32,E
-73.9589414339242,40.7907073888277,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,False,True,17,32,E
-73.9779805668091,40.7680931566797,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,True,False,False,12,2,D
-73.9733117663541,40.7694584620114,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,8,6,F
-73.9751729403694,40.7743284123118,PM,Adult,Gray,Above Ground,10,False,False,False,False,True,False,False,False,False,True,False,False,False,14,10,B
-73.9786339295735,40.7684918638639,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,8,3,C
-73.9726747666002,40.7703022669308,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,8,7,F
-73.9770718586754,40.7729752391435,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,8,7,B
-73.9570817579092,40.7964221087879,AM,Adult,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,False,False,False,True,False,17,38,D
-73.974420668782,40.7749628597465,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,13,10,C
-73.9719735582476,40.7693045133578,PM,Adult,Gray,Ground Plane,0,True,True,False,False,False,False,False,False,False,False,False,True,False,20,6,G
-73.9589627056561,40.7847591558491,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,True,False,10,26,I
-73.9762246600197,40.775164077652,AM,Juvenile,Cinnamon,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,False,False,6,10,A
-73.9800669115792,40.7676825134384,AM,Adult,Cinnamon,Above Ground,2,False,True,True,False,False,False,False,False,False,False,False,True,False,12,1,B
-73.976798124308,40.7741316574113,PM,Juvenile,Cinnamon,Above Ground,20,True,False,True,False,False,False,False,False,False,False,False,True,False,10,9,A
-73.9773317054464,40.7684035996758,AM,Juvenile,Cinnamon,Ground Plane,0,True,False,True,False,False,False,False,False,False,False,True,False,False,6,3,D
-73.9534333425633,40.7932564163328,AM,Adult,Gray,Above Ground,10,False,False,False,True,False,False,True,False,False,False,False,False,True,18,37,H
-73.9726958070536,40.7706096126328,AM,Adult,Gray,Above Ground,20,False,False,True,False,False,False,False,False,False,False,False,True,False,8,7,F
-73.978436117932,40.7724769242403,AM,Adult,Gray,Above Ground,15,False,False,True,False,False,True,False,False,False,False,False,False,False,6,6,A
-73.9552861155228,40.788973931872,AM,Adult,Cinnamon,Above Ground,3,False,False,True,False,True,False,False,False,True,False,False,True,False,13,32,I
-73.9712876234172,40.7695885530701,PM,Adult,Gray,Above Ground,25,True,False,True,True,True,False,False,False,False,False,False,True,False,6,7,H
-73.9771069181511,40.7670538214988,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,14,2,E
-73.9698714743386,40.7743814661685,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,False,20,12,F
-73.9691094942294,40.776760392858,AM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,False,True,8,14,E
-73.9786481009499,40.7697372811949,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,True,False,False,18,4,B
-73.9754742295091,40.7696998327247,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,12,5,E
-73.968107276769,40.7768612676036,AM,Adult,Cinnamon,Above Ground,20,False,False,True,False,True,False,False,False,False,False,False,False,True,7,15,F
-73.9591400366159,40.7891708599318,PM,Adult,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,False,False,False,True,False,7,31,F
-73.9767191629692,40.7730786298701,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,12,8,B
-73.9661262885099,40.7844085550945,AM,Adult,Gray,Above Ground,3,False,False,True,False,False,False,False,False,False,False,True,False,False,13,23,D
-73.9521950056404,40.794937340845,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,13,39,H
-73.9579218587172,40.7960605028848,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,True,True,False,False,False,False,True,False,19,38,C
-73.9639832886071,40.7909532437095,PM,Adult,Gray,Ground Plane,0,False,False,True,True,True,False,False,False,False,False,False,False,True,19,30,B
-73.974467903723,40.7686520352868,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,13,4,F
-73.9758579666874,40.7679326548845,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,8,3,E
-73.9619070229674,40.79525566925,AM,Juvenile,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,14,35,A
-73.9787796921165,40.7707526535381,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,False,False,10,5,A
-73.9550082056509,40.7894521543449,AM,Adult,Gray,Above Ground,2,False,False,True,False,False,False,False,False,False,False,False,True,False,8,33,I
-73.9587401274261,40.7960322222949,PM,Adult,Gray,Above Ground,10,False,False,False,False,True,False,False,False,False,False,False,True,False,13,37,C
-73.9619411917909,40.7923536640283,PM,Adult,Gray,Above Ground,10,False,False,False,False,False,False,False,False,False,False,False,False,False,10,33,B
-73.9701575891098,40.7730973282423,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,17,10,G
-73.9529060669193,40.7927909735388,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,10,37,I
-73.9547336666137,40.7938937756332,PM,Adult,Gray,Above Ground,5,True,False,False,False,False,False,False,False,False,False,False,False,True,7,37,G
-73.9691433356733,40.7731708333242,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,12,11,G
-73.9720907384613,40.7762987836055,PM,Adult,Gray,Above Ground,7,False,False,True,False,False,True,False,False,False,False,False,True,False,19,13,C
-73.9709281471442,40.7828097939777,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,10,20,A
-73.9731113265165,40.7786640676355,PM,Adult,Gray,Above Ground,10,False,False,True,True,False,False,False,False,False,False,False,True,False,17,15,A
-73.9684254196866,40.77809016436,AM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,True,False,False,14,16,E
-73.9560679864426,40.7947887062326,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,6,37,E
-73.9679661308374,40.7837388390673,AM,Adult,Gray,Above Ground,10,False,False,False,False,False,False,False,False,False,False,False,False,False,13,22,C
-73.9674069524601,40.7772529662424,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,13,16,F
-73.9696173677837,40.7705202790525,AM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,17,8,H
-73.9756573579063,40.7656644063024,PM,Adult,Gray,Above Ground,15,False,False,True,True,False,False,False,False,True,False,False,True,False,10,1,G
-73.9700691629574,40.7828893645197,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,17,20,A
-73.9596964641652,40.7957753591585,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,18,37,B
-73.9685604013735,40.7773439909065,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,10,15,F
-73.957342596188,40.7944359654227,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,False,False,False,False,False,True,True,False,False,6,37,E
-73.9586214081667,40.7937473968735,PM,Juvenile,Gray,Above Ground,2,False,False,False,True,False,False,False,False,False,False,False,True,False,13,35,D
-73.9528149779809,40.7924984810637,AM,Adult,Gray,Above Ground,10,True,False,True,False,False,False,False,False,False,False,False,True,False,17,36,I
-73.9717425494287,40.7664227676653,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,13,3,I
-73.9695176417703,40.7741725190048,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,7,12,G
